,Unnamed: 0,NAME,COUNTY,E_TOTPOP,RPL_THEMES
23364,23364,Texas,Victoria,3594,0.1811
23365,23365,Texas,Victoria,8643,0.5146
23366,23366,Texas,Victoria,6120,0.8623
23367,23367,Texas,Victoria,6593,0.6024
23368,23368,Texas,Victoria,8096,0.396
23369,23369,Texas,Walker,7853,0.3218
23370,23370,Texas,Waller,6196,0.4049
23371,23371,Texas,Waller,10183,0.787
23372,23372,Texas,Ward,4305,0.6568
23373,23373,Texas,Ward,2847,0.9174
23374,23374,Texas,Washington,3548,0.7979
23375,23375,Texas,Washington,6936,0.7405
23376,23376,Texas,Webb,2757,0.9513
23377,23377,Texas,Webb,4577,0.8832
23378,23378,Texas,Webb,2975,0.9244
23379,23379,Texas,Webb,2778,0.9106
23380,23380,Texas,Webb,4150,0.8825
23381,23381,Texas,Webb,5961,0.7556
23382,23382,Texas,Webb,7353,0.6628
23383,23383,Texas,Webb,2546,0.7967
23384,23384,Texas,Webb,3564,0.8088
23385,23385,Texas,Webb,5683,0.8204
23386,23386,Texas,Webb,8008,0.3942
23387,23387,Texas,Webb,698,0.9747
23388,23388,Texas,Wharton,5461,0.798
23389,23389,Texas,Wharton,1259,0.8575
23390,23390,Texas,Wharton,5802,0.9121
23391,23391,Texas,Wharton,3486,0.9561
23392,23392,Texas,Wharton,7250,0.5587
23393,23393,Texas,Wharton,4078,0.8425
23394,23394,Texas,Wharton,2552,0.5177
23395,23395,Texas,Wheeler,2941,0.7974
23396,23396,Texas,Wheeler,2541,0.7154
23397,23397,Texas,Wichita,1891,0.9965
23398,23398,Texas,Wichita,2238,0.6516
23399,23399,Texas,Wichita,2713,0.89
23400,23400,Texas,Wichita,2252,0.9246
23401,23401,Texas,Wichita,2363,0.9323
23402,23402,Texas,Wichita,1233,0.7874
23403,23403,Texas,Wichita,2085,0.8693
23404,23404,Texas,Wichita,1088,0.8382
23405,23405,Texas,Wichita,4205,0.9585
23406,23406,Texas,Wichita,2875,0.6028
23407,23407,Texas,Wichita,6715,0.5083
23408,23408,Texas,Wichita,4019,0.7926
23409,23409,Texas,Wichita,3038,0.7273
23410,23410,Texas,Wichita,4439,0.4528
23411,23411,Texas,Wichita,2012,0.763
23412,23412,Texas,Wichita,6666,0.7715
23413,23413,Texas,Wichita,1312,0.1974
23414,23414,Texas,Wichita,5561,0.6466
23415,23415,Texas,Wichita,5476,0.3788
23416,23416,Texas,Wichita,5757,0.5006
23417,23417,Texas,Wichita,2721,0.7668
23418,23418,Texas,Wichita,3928,0.2278
23419,23419,Texas,Wilbarger,1767,0.3119
23420,23420,Texas,Wilbarger,6071,0.6766
23421,23421,Texas,Wilbarger,2536,0.9137
23422,23422,Texas,Willacy,3425,0.9262
23423,23423,Texas,Willacy,2492,0.8961
23424,23424,Texas,Willacy,2156,0.8943
23425,23425,Texas,Williamson,4491,0.0283
23426,23426,Texas,Williamson,4232,0.0916
23427,23427,Texas,Williamson,2941,0.5679
23428,23428,Texas,Williamson,6625,0.7817
23429,23429,Texas,Williamson,6665,0.4263
23430,23430,Texas,Williamson,7538,0.2169
23431,23431,Texas,Williamson,5276,0.2565
23432,23432,Texas,Williamson,10222,0.3919
23433,23433,Texas,Williamson,10571,0.2854
23434,23434,Texas,Williamson,7521,0.2489
23435,23435,Texas,Williamson,7010,0.1962
23436,23436,Texas,Williamson,3538,0.8157
23437,23437,Texas,Williamson,2532,0.383
23438,23438,Texas,Williamson,5236,0.1018
23439,23439,Texas,Williamson,5313,0.1145
23440,23440,Texas,Williamson,5503,0.1046
23441,23441,Texas,Williamson,10647,0.0694
23442,23442,Texas,Williamson,6692,0.1331
23443,23443,Texas,Williamson,8534,0.3877
23444,23444,Texas,Williamson,5720,0.134
23445,23445,Texas,Williamson,1831,0.7414
23446,23446,Texas,Williamson,7349,0.3483
23447,23447,Texas,Williamson,4279,0.4021
23448,23448,Texas,Williamson,3033,0.7709
23449,23449,Texas,Williamson,3719,0.4774
23450,23450,Texas,Williamson,3080,0.8275
23451,23451,Texas,Williamson,6017,0.4694
23452,23452,Texas,Williamson,7978,0.1603
23453,23453,Texas,Williamson,8560,0.4277
23454,23454,Texas,Williamson,4649,0.2912
23455,23455,Texas,Williamson,1827,0.4214
23456,23456,Texas,Wilson,6844,0.3538
23457,23457,Texas,Wilson,3911,0.4739
23458,23458,Texas,Winkler,2665,0.5949
23459,23459,Texas,Winkler,3960,0.7362
23460,23460,Texas,Wise,6379,0.8701
23461,23461,Texas,Wise,6262,0.8864
23462,23462,Texas,Wood,3995,0.5641
23463,23463,Texas,Wood,5270,0.5683
23464,23464,Texas,Wood,3777,0.1812
23465,23465,Texas,Wood,6321,0.5155
23466,23466,Texas,Wood,4806,0.8976
23467,23467,Texas,Yoakum,1863,0.6802
23468,23468,Texas,Yoakum,6708,0.6511
23469,23469,Texas,Young,4170,0.6703
23470,23470,Texas,Young,5914,0.6403
23471,23471,Texas,Young,2529,0.6357
23472,23472,Texas,Young,5501,0.664
23473,23473,Texas,Zavala,7229,0.9904
23474,23474,Utah,Beaver,3322,0.6631
23475,23475,Utah,Beaver,3121,0.4602
23476,23476,Utah,Box Elder,2989,0.3009
23477,23477,Utah,Box Elder,7947,0.1889
23478,23478,Utah,Box Elder,8810,0.7155
23479,23479,Utah,Box Elder,4551,0.1568
23480,23480,Utah,Box Elder,3612,0.4859
23481,23481,Utah,Box Elder,2456,0.3613
23482,23482,Utah,Box Elder,5063,0.6982
23483,23483,Utah,Box Elder,4532,0.0928
23484,23484,Utah,Box Elder,4767,0.0316
23485,23485,Utah,Cache,5092,0.4091
23486,23486,Utah,Cache,1564,0.2856
23487,23487,Utah,Cache,3844,0.2211
23488,23488,Utah,Cache,7893,0.1753
23489,23489,Utah,Cache,4688,0.6837
23490,23490,Utah,Cache,6481,0.1659
23491,23491,Utah,Cache,5414,0.812
23492,23492,Utah,Cache,5042,0.4339
23493,23493,Utah,Cache,5415,0.7228
23494,23494,Utah,Cache,5472,0.0446
23495,23495,Utah,Cache,6796,0.1045
23496,23496,Utah,Cache,4289,0.2411
23497,23497,Utah,Cache,3891,0.3988
23498,23498,Utah,Cache,1956,0.1974
23499,23499,Utah,Cache,160,0.0411
23500,23500,Utah,Carbon,3619,0.694
23501,23501,Utah,Carbon,4237,0.5517
23502,23502,Utah,Carbon,3992,0.4991
23503,23503,Utah,Carbon,4191,0.4542
23504,23504,Utah,Davis,4340,0.1063
23505,23505,Utah,Davis,5910,0.1731
23506,23506,Utah,Davis,5352,0.3333
23507,23507,Utah,Davis,13881,0.107
23508,23508,Utah,Davis,8451,0.1117
23509,23509,Utah,Davis,5769,0.2332
23510,23510,Utah,Davis,5630,0.3897
23511,23511,Utah,Davis,7367,0.7367
23512,23512,Utah,Davis,6467,0.3884
23513,23513,Utah,Davis,6980,0.2616
23514,23514,Utah,Davis,2040,0.5655
23515,23515,Utah,Davis,4820,0.0992
23516,23516,Utah,Davis,5787,0.6184
23517,23517,Utah,Davis,4390,0.0707
23518,23518,Utah,Davis,7126,0.0805
23519,23519,Utah,Davis,7512,0.2515
23520,23520,Utah,Davis,5123,0.4856
23521,23521,Utah,Davis,4280,0.7953
23522,23522,Utah,Davis,7816,0.5207
23523,23523,Utah,Davis,7993,0.0964
23524,23524,Utah,Davis,7896,0.2434
23525,23525,Utah,Davis,7490,0.1214
23526,23526,Utah,Duchesne,8251,0.6965
23527,23527,Utah,Duchesne,7333,0.5672
23528,23528,Utah,Emery,4041,0.4949
23529,23529,Utah,Emery,3048,0.4032
23530,23530,Utah,Emery,3159,0.6941
23531,23531,Utah,Garfield,2682,0.4441
23532,23532,Utah,Grand,5318,0.5209
23533,23533,Utah,Iron,4093,0.5935
23534,23534,Utah,Iron,8091,0.334
23535,23535,Utah,Iron,4100,0.6916
23536,23536,Utah,Iron,10316,0.8047
23537,23537,Utah,Iron,6524,0.4577
23538,23538,Utah,Iron,7305,0.465
23539,23539,Utah,Iron,5713,0.3655
23540,23540,Utah,Juab,5903,0.5224
23541,23541,Utah,Juab,5045,0.5545
23542,23542,Utah,Kane,2327,0.4005
23543,23543,Utah,Kane,5023,0.3598
23544,23544,Utah,Millard,5196,0.7674
23545,23545,Utah,Millard,2705,0.3161
23546,23546,Utah,Millard,4832,0.5196
23547,23547,Utah,Morgan,10082,0.0309
23548,23548,Utah,Piute,1904,0.4883
23549,23549,Utah,Rich,2350,0.411
23550,23550,Utah,Salt Lake,7196,0.9256
23551,23551,Utah,Salt Lake,4096,0.3184
23552,23552,Utah,Salt Lake,1869,0.038
23553,23553,Utah,Salt Lake,3181,0.5651
23554,23554,Utah,Salt Lake,5355,0.0511
23555,23555,Utah,Salt Lake,4524,0.0398
23556,23556,Utah,Salt Lake,6089,0.5618
23557,23557,Utah,Salt Lake,6217,0.2343
23558,23558,Utah,Salt Lake,5645,0.3736
23559,23559,Utah,Salt Lake,4473,0.2985
23560,23560,Utah,Salt Lake,3548,0.0287
23561,23561,Utah,Salt Lake,4146,0.1144
23562,23562,Utah,Salt Lake,6784,0.7976
23563,23563,Utah,Salt Lake,4454,0.4901
23564,23564,Utah,Salt Lake,2579,0.8008
23565,23565,Utah,Salt Lake,3442,0.4204
23566,23566,Utah,Salt Lake,5341,0.3386
23567,23567,Utah,Salt Lake,6740,0.7833
23568,23568,Utah,Salt Lake,4990,0.1819
23569,23569,Utah,Salt Lake,7624,0.4669
23570,23570,Utah,Salt Lake,5442,0.6729
23571,23571,Utah,Salt Lake,4963,0.1332
23572,23572,Utah,Salt Lake,5183,0.0105
23573,23573,Utah,Salt Lake,5824,0.1782
23574,23574,Utah,Salt Lake,8002,0.1764
23575,23575,Utah,Salt Lake,5182,0.6174
23576,23576,Utah,Salt Lake,5396,0.2204
23577,23577,Utah,Salt Lake,6282,0.3506
23578,23578,Utah,Salt Lake,5551,0.4474
23579,23579,Utah,Salt Lake,6925,0.1885
23580,23580,Utah,Salt Lake,7503,0.5331
23581,23581,Utah,Salt Lake,29636,0.1606
23582,23582,Utah,Salt Lake,4159,0.2341
23583,23583,Utah,Salt Lake,8943,0.8847
23584,23584,Utah,Salt Lake,5015,0.708
23585,23585,Utah,Salt Lake,2649,0.7034
23586,23586,Utah,Salt Lake,10989,0.5868
23587,23587,Utah,Salt Lake,6684,0.7211
23588,23588,Utah,Salt Lake,3935,0.4834
23589,23589,Utah,Salt Lake,5980,0.375
23590,23590,Utah,Salt Lake,5740,0.5581
23591,23591,Utah,Salt Lake,5664,0.4221
23592,23592,Utah,Salt Lake,7848,0.2274
23593,23593,Utah,Salt Lake,7652,0.1174
23594,23594,Utah,Salt Lake,3298,0.4541
23595,23595,Utah,Salt Lake,5029,0.6385
23596,23596,Utah,Salt Lake,5456,0.5745
23597,23597,Utah,Salt Lake,3908,0.8247
23598,23598,Utah,Salt Lake,8326,0.5457
23599,23599,Utah,Salt Lake,2942,0.0587
23600,23600,Utah,Salt Lake,4990,0.3588
23601,23601,Utah,Salt Lake,20285,0.4482
23602,23602,Utah,San Juan,4521,0.744
23603,23603,Utah,Sanpete,3834,0.6526
23604,23604,Utah,Sanpete,4400,0.4328
23605,23605,Utah,Sevier,4385,0.4819
23606,23606,Utah,Sevier,2919,0.4495
23607,23607,Utah,Sevier,5062,0.5989
23608,23608,Utah,Sevier,5190,0.4348
23609,23609,Utah,Summit,2384,0.2634
23610,23610,Utah,Summit,3171,0.2076
23611,23611,Utah,Summit,4121,0.2461
23612,23612,Utah,Summit,2990,0.2
23613,23613,Utah,Tooele,1813,0.9347
23614,23614,Utah,Tooele,4267,0.2682
23615,23615,Utah,Tooele,16981,0.1793
23616,23616,Utah,Tooele,8100,0.2783
23617,23617,Utah,Tooele,5511,0.3906
23618,23618,Utah,Tooele,4876,0.6696
23619,23619,Utah,Tooele,3061,0.408
23620,23620,Utah,Tooele,8706,0.5498
23621,23621,Utah,Tooele,8487,0.5629
23622,23622,Utah,Uintah,8857,0.3871
23623,23623,Utah,Uintah,5917,0.4855
23624,23624,Utah,Uintah,4910,0.1669
23625,23625,Utah,Uintah,6501,0.645
23626,23626,Utah,Utah,4414,0.4429
23627,23627,Utah,Utah,3987,0.2323
23628,23628,Utah,Utah,3954,0.0683
23629,23629,Utah,Utah,4609,0.4524
23630,23630,Utah,Utah,6664,0.2905
23631,23631,Utah,Utah,3293,0.1005
23632,23632,Utah,Utah,5323,0.4227
23633,23633,Utah,Utah,3569,0.4829
23634,23634,Utah,Utah,3935,0.3655
23635,23635,Utah,Utah,2729,0.0266
23636,23636,Utah,Utah,2252,0.1642
23637,23637,Utah,Utah,6173,0.7074
23638,23638,Utah,Utah,5941,0.7746
23639,23639,Utah,Utah,2916,0.1043
23640,23640,Utah,Utah,3853,0.4528
23641,23641,Utah,Utah,2688,0.3681
23642,23642,Utah,Utah,3153,0.5453
23643,23643,Utah,Utah,4164,0.4656
23644,23644,Utah,Utah,3753,0.4896
23645,23645,Utah,Utah,3612,0.5663
23646,23646,Utah,Utah,6978,0.5089
23647,23647,Utah,Utah,3877,0.7846
23648,23648,Utah,Utah,4192,0.4403
23649,23649,Utah,Utah,4155,0.327
23650,23650,Utah,Utah,2841,0.5426
23651,23651,Utah,Utah,3611,0.0444
23652,23652,Utah,Utah,6353,0.2965
23653,23653,Utah,Utah,3879,0.5184
23654,23654,Utah,Utah,4695,0.5734
23655,23655,Utah,Utah,8126,0.2541
23656,23656,Utah,Utah,3260,0.2964
23657,23657,Utah,Utah,8518,0.2291
23658,23658,Utah,Utah,7228,0.1501
23659,23659,Utah,Utah,4660,0.3369
23660,23660,Utah,Utah,4217,0.0823
23661,23661,Utah,Utah,4002,0.2593
23662,23662,Utah,Utah,5974,0.0493
23663,23663,Utah,Utah,3171,0.4324
23664,23664,Utah,Utah,4436,0.3671
23665,23665,Utah,Utah,1809,0.731
23666,23666,Utah,Utah,4521,0.4664
23667,23667,Utah,Utah,1184,0.0687
23668,23668,Utah,Wasatch,12221,0.2433
23669,23669,Utah,Wasatch,6337,0.0894
23670,23670,Utah,Washington,2883,0.2863
23671,23671,Utah,Washington,9335,0.7328
23672,23672,Utah,Washington,7707,0.269
23673,23673,Utah,Washington,8390,0.3841
23674,23674,Utah,Washington,9918,0.7414
23675,23675,Utah,Washington,18518,0.2783
23676,23676,Utah,Washington,4047,0.6523
23677,23677,Utah,Washington,4340,0.7123
23678,23678,Utah,Washington,11753,0.7878
23679,23679,Utah,Washington,3255,0.8871
23680,23680,Utah,Washington,6461,0.738
23681,23681,Utah,Washington,7310,0.2264
23682,23682,Utah,Washington,4028,0.4199
23683,23683,Utah,Wayne,2694,0.5204
23684,23684,Utah,Weber,3893,0.9314
23685,23685,Utah,Weber,5512,0.8148
23686,23686,Utah,Weber,4922,0.7319
23687,23687,Utah,Weber,7940,0.8928
23688,23688,Utah,Weber,6282,0.5594
23689,23689,Utah,Weber,2455,0.7687
23690,23690,Utah,Weber,3035,0.8407
23691,23691,Utah,Weber,6772,0.1978
23692,23692,Utah,Weber,8910,0.3783
23693,23693,Utah,Weber,4965,0.4092
23694,23694,Utah,Weber,8913,0.1486
23695,23695,Utah,Weber,2483,0.1144
23696,23696,Utah,Weber,9087,0.2068
23697,23697,Utah,Weber,11341,0.3491
23698,23698,Utah,Weber,3869,0.3298
23699,23699,Utah,Weber,4858,0.5544
23700,23700,Utah,Weber,7579,0.7278
23701,23701,Utah,Weber,6190,0.6559
23702,23702,Utah,Weber,5367,0.5368
23703,23703,Utah,Weber,6772,0.4553
23704,23704,Vermont,Addison,3928,0.1149
23705,23705,Vermont,Addison,2736,0.0679
23706,23706,Vermont,Addison,2612,0.4987
23707,23707,Vermont,Addison,5083,0.156
23708,23708,Vermont,Addison,3914,0.3736
23709,23709,Vermont,Addison,2732,0.2747
23710,23710,Vermont,Addison,3750,0.4719
23711,23711,Vermont,Addison,5050,0.2282
23712,23712,Vermont,Addison,2284,0.3405
23713,23713,Vermont,Bennington,1918,0.0657
23714,23714,Vermont,Bennington,1085,0.3044
23715,23715,Vermont,Bennington,4273,0.3627
23716,23716,Vermont,Bennington,1037,0.0969
23717,23717,Vermont,Bennington,2966,0.2617
23718,23718,Vermont,Bennington,2559,0.2628
23719,23719,Vermont,Bennington,2114,0.5981
23720,23720,Vermont,Caledonia,4419,0.4408
23721,23721,Vermont,Caledonia,2132,0.3737
23722,23722,Vermont,Caledonia,2499,0.5443
23723,23723,Vermont,Caledonia,3743,0.5752
23724,23724,Vermont,Caledonia,2276,0.2223
23725,23725,Vermont,Caledonia,2898,0.5004
23726,23726,Vermont,Caledonia,2663,0.2688
23727,23727,Vermont,Caledonia,2893,0.2522
23728,23728,Vermont,Chittenden,4353,0.7336
23729,23729,Vermont,Chittenden,4618,0.5857
23730,23730,Vermont,Chittenden,2151,0.166
23731,23731,Vermont,Chittenden,2770,0.0207
23732,23732,Vermont,Chittenden,8075,0.2114
23733,23733,Vermont,Chittenden,2442,0.0226
23734,23734,Vermont,Chittenden,6606,0.0487
23735,23735,Vermont,Chittenden,3324,0.9257
23736,23736,Vermont,Chittenden,5891,0.2438
23737,23737,Vermont,Chittenden,5969,0.458
23738,23738,Vermont,Chittenden,4861,0.0543
23739,23739,Vermont,Chittenden,5055,0.0173
23740,23740,Vermont,Chittenden,6539,0.0438
23741,23741,Vermont,Chittenden,4137,0.0525
23742,23742,Vermont,Chittenden,9526,0.2197
23743,23743,Vermont,Chittenden,7728,0.2871
23744,23744,Vermont,Chittenden,3839,0.0157
23745,23745,Vermont,Chittenden,5181,0.2548
23746,23746,Vermont,Chittenden,1900,0.0517
23747,23747,Vermont,Essex,1764,0.4089
23748,23748,Vermont,Essex,1123,0.523
23749,23749,Vermont,Essex,3321,0.498
23750,23750,Vermont,Franklin,7476,0.2712
23751,23751,Vermont,Franklin,4414,0.5793
23752,23752,Vermont,Franklin,3491,0.7128
23753,23753,Vermont,Franklin,3119,0.1368
23754,23754,Vermont,Franklin,6530,0.4537
23755,23755,Vermont,Franklin,6409,0.4121
23756,23756,Vermont,Franklin,3531,0.6985
23757,23757,Vermont,Franklin,3293,0.3386
23758,23758,Vermont,Franklin,4716,0.0703
23759,23759,Vermont,Franklin,6046,0.1336
23760,23760,Vermont,Grand Isle,3106,0.2139
23761,23761,Vermont,Grand Isle,3859,0.09
23762,23762,Vermont,Lamoille,2297,0.3082
23763,23763,Vermont,Lamoille,3826,0.1962
23764,23764,Vermont,Lamoille,2705,0.2724
23765,23765,Vermont,Lamoille,5420,0.5666
23766,23766,Vermont,Lamoille,4436,0.1914
23767,23767,Vermont,Orange,2182,0.6008
23768,23768,Vermont,Orange,2109,0.4332
23769,23769,Vermont,Orange,2533,0.4243
23770,23770,Vermont,Orange,2457,0.1986
23771,23771,Vermont,Orange,4338,0.3459
23772,23772,Vermont,Orange,2571,0.0402
23773,23773,Vermont,Orange,1853,0.3437
23774,23774,Vermont,Orange,2719,0.6676
23775,23775,Vermont,Orleans,2164,0.1791
23776,23776,Vermont,Orleans,2562,0.4604
23777,23777,Vermont,Orleans,1795,0.2246
23778,23778,Vermont,Orleans,5044,0.4531
23779,23779,Vermont,Orleans,4182,0.6123
23780,23780,Vermont,Orleans,2594,0.6935
23781,23781,Vermont,Orleans,2388,0.4164
23782,23782,Vermont,Rutland,1709,0.166
23783,23783,Vermont,Rutland,3796,0.3739
23784,23784,Vermont,Rutland,2434,0.3448
23785,23785,Vermont,Rutland,2846,0.316
23786,23786,Vermont,Rutland,1696,0.1358
23787,23787,Vermont,Rutland,2398,0.3862
23788,23788,Vermont,Rutland,4066,0.4686
23789,23789,Vermont,Rutland,2874,0.2389
23790,23790,Vermont,Rutland,4316,0.2793
23791,23791,Vermont,Rutland,2850,0.369
23792,23792,Vermont,Rutland,2497,0.1372
23793,23793,Vermont,Rutland,1799,0.146
23794,23794,Vermont,Rutland,2611,0.6586
23795,23795,Vermont,Rutland,3262,0.1918
23796,23796,Vermont,Rutland,1540,0.501
23797,23797,Vermont,Rutland,1287,0.3055
23798,23798,Vermont,Washington,4394,0.3653
23799,23799,Vermont,Washington,2490,0.1213
23800,23800,Vermont,Washington,2616,0.1477
23801,23801,Vermont,Washington,5141,0.4189
23802,23802,Vermont,Washington,3051,0.0784
23803,23803,Vermont,Washington,1580,0.4391
23804,23804,Vermont,Washington,1732,0.2455
23805,23805,Vermont,Washington,2586,0.1182
23806,23806,Vermont,Washington,4373,0.6616
23807,23807,Vermont,Washington,4338,0.7974
23808,23808,Vermont,Washington,3952,0.1288
23809,23809,Vermont,Washington,3798,0.1842
23810,23810,Vermont,Washington,1613,0.3008
23811,23811,Vermont,Washington,1713,0.0658
23812,23812,Vermont,Washington,1244,0.1298
23813,23813,Vermont,Windham,2075,0.5477
23814,23814,Vermont,Windham,3090,0.3379
23815,23815,Vermont,Windham,1600,0.1954
23816,23816,Vermont,Windham,850,0.2583
23817,23817,Vermont,Windham,947,0.1582
23818,23818,Vermont,Windham,1806,0.2948
23819,23819,Vermont,Windham,1252,0.2334
23820,23820,Vermont,Windham,1517,0.1498
23821,23821,Vermont,Windham,1622,0.1776
23822,23822,Vermont,Windham,1932,0.1423
23823,23823,Vermont,Windham,3852,0.6221
23824,23824,Vermont,Windham,5381,0.7174
23825,23825,Vermont,Windham,4300,0.3559
23826,23826,Vermont,Windsor,3335,0.2191
23827,23827,Vermont,Windsor,2819,0.4354
23828,23828,Vermont,Windsor,2890,0.4251
23829,23829,Vermont,Windsor,3924,0.0481
23830,23830,Vermont,Windsor,2883,0.1042
23831,23831,Vermont,Windsor,2863,0.4724
23832,23832,Vermont,Windsor,3932,0.58
23833,23833,Vermont,Windsor,3443,0.065
23834,23834,Vermont,Windsor,2956,0.1988
23835,23835,Vermont,Windsor,3119,0.1557
23836,23836,Vermont,Windsor,3415,0.6425
23837,23837,Vermont,Windsor,2771,0.1552
23838,23838,Vermont,Windsor,1620,0.4124
23839,23839,Vermont,Windsor,1955,0.6445
23840,23840,Vermont,Windsor,4145,0.2948
23841,23841,Vermont,Windsor,4688,0.6446
23842,23842,Virginia,Accomack,2899,0.5291
23843,23843,Virginia,Accomack,2527,0.7316
23844,23844,Virginia,Accomack,2310,0.7128
23845,23845,Virginia,Accomack,3693,0.631
23846,23846,Virginia,Accomack,5412,0.6374
23847,23847,Virginia,Albemarle,5553,0.2815
23848,23848,Virginia,Albemarle,4737,0.1111
23849,23849,Virginia,Albemarle,3130,0.02
23850,23850,Virginia,Albemarle,8696,0.4317
23851,23851,Virginia,Albemarle,4139,0.2684
23852,23852,Virginia,Albemarle,2935,0.0236
23853,23853,Virginia,Albemarle,7855,0.203
23854,23854,Virginia,Albemarle,3940,0.1907
23855,23855,Virginia,Albemarle,3466,0.0548
23856,23856,Virginia,Albemarle,5755,0.1858
23857,23857,Virginia,Albemarle,5193,0.659
23858,23858,Virginia,Alleghany,3753,0.9224
23859,23859,Virginia,Alleghany,3169,0.5389
23860,23860,Virginia,Alleghany,2757,0.3158
23861,23861,Virginia,Alleghany,2305,0.3123
23862,23862,Virginia,Alleghany,1952,0.3845
23863,23863,Virginia,Amherst,4673,0.5172
23864,23864,Virginia,Amherst,3369,0.1346
23865,23865,Virginia,Amherst,3327,0.588
23866,23866,Virginia,Amherst,2452,0.7234
23867,23867,Virginia,Amherst,3753,0.7086
23868,23868,Virginia,Amherst,3219,0.6577
23869,23869,Virginia,Appomattox,6824,0.7142
23870,23870,Virginia,Appomattox,4314,0.1727
23871,23871,Virginia,Arlington,1618,0.2609
23872,23872,Virginia,Arlington,5800,0.1025
23873,23873,Virginia,Augusta,3543,0.08
23874,23874,Virginia,Augusta,6085,0.3427
23875,23875,Virginia,Augusta,5138,0.3339
23876,23876,Virginia,Augusta,6216,0.2541
23877,23877,Virginia,Augusta,5003,0.3897
23878,23878,Virginia,Augusta,5573,0.4025
23879,23879,Virginia,Augusta,4534,0.4507
23880,23880,Virginia,Augusta,6251,0.2126
23881,23881,Virginia,Augusta,6083,0.3872
23882,23882,Virginia,Bath,4393,0.532
23883,23883,Virginia,Bedford,7330,0.1081
23884,23884,Virginia,Bedford,6466,0.3321
23885,23885,Virginia,Bedford,8003,0.1466
23886,23886,Virginia,Bedford,5771,0.2341
23887,23887,Virginia,Bedford,3720,0.1336
23888,23888,Virginia,Bedford,2369,0.0684
23889,23889,Virginia,Bedford,3064,0.4095
23890,23890,Virginia,Bedford,3239,0.251
23891,23891,Virginia,Bedford,6435,0.8795
23892,23892,Virginia,Botetourt,3438,0.4671
23893,23893,Virginia,Botetourt,4230,0.3406
23894,23894,Virginia,Botetourt,3118,0.1687
23895,23895,Virginia,Botetourt,7577,0.2336
23896,23896,Virginia,Botetourt,2173,0.3159
23897,23897,Virginia,Botetourt,4797,0.4687
23898,23898,Virginia,Botetourt,6581,0.1176
23899,23899,Virginia,Botetourt,1308,0.1618
23900,23900,Virginia,Brunswick,3195,0.5876
23901,23901,Virginia,Brunswick,4485,0.9485
23902,23902,Virginia,Campbell,4599,0.3805
23903,23903,Virginia,Campbell,3954,0.1261
23904,23904,Virginia,Campbell,5116,0.4469
23905,23905,Virginia,Campbell,5751,0.2751
23906,23906,Virginia,Campbell,3586,0.368
23907,23907,Virginia,Campbell,3442,0.8079
23908,23908,Virginia,Campbell,3606,0.7149
23909,23909,Virginia,Caroline,2898,0.2862
23910,23910,Virginia,Caroline,1558,0.4098
23911,23911,Virginia,Caroline,3463,0.6408
23912,23912,Virginia,Caroline,2047,0.6443
23913,23913,Virginia,Caroline,11427,0.2862
23914,23914,Virginia,Caroline,3333,0.6871
23915,23915,Virginia,Carroll,3367,0.4841
23916,23916,Virginia,Carroll,4505,0.6075
23917,23917,Virginia,Charles City,2719,0.4692
23918,23918,Virginia,Charles City,2387,0.5332
23919,23919,Virginia,Charles City,1889,0.3424
23920,23920,Virginia,Charlotte,5322,0.7858
23921,23921,Virginia,Charlotte,2991,0.5791
23922,23922,Virginia,Chesterfield,2700,0.9346
23923,23923,Virginia,Chesterfield,6234,0.3268
23924,23924,Virginia,Chesterfield,1527,0.9054
23925,23925,Virginia,Chesterfield,3210,0.6776
23926,23926,Virginia,Chesterfield,6996,0.1235
23927,23927,Virginia,Chesterfield,5680,0.2263
23928,23928,Virginia,Chesterfield,6462,0.6999
23929,23929,Virginia,Chesterfield,6636,0.2603
23930,23930,Virginia,Chesterfield,5371,0.5808
23931,23931,Virginia,Chesterfield,6669,0.0575
23932,23932,Virginia,Chesterfield,1910,0.6342
23933,23933,Virginia,Chesterfield,8127,0.1001
23934,23934,Virginia,Chesterfield,4659,0.6717
23935,23935,Virginia,Chesterfield,4032,0.8747
23936,23936,Virginia,Chesterfield,4975,0.2237
23937,23937,Virginia,Chesterfield,6724,0.5791
23938,23938,Virginia,Chesterfield,3456,0.4573
23939,23939,Virginia,Chesterfield,3923,0.4872
23940,23940,Virginia,Chesterfield,8730,0.106
23941,23941,Virginia,Chesterfield,6998,0.4749
23942,23942,Virginia,Chesterfield,7614,0.0224
23943,23943,Virginia,Chesterfield,4656,0.0692
23944,23944,Virginia,Chesterfield,6543,0.1449
23945,23945,Virginia,Chesterfield,6039,0.2594
23946,23946,Virginia,Clarke,3286,0.1397
23947,23947,Virginia,Clarke,2868,0.0854
23948,23948,Virginia,Craig,5113,0.2927
23949,23949,Virginia,Culpeper,4214,0.5508
23950,23950,Virginia,Culpeper,8914,0.2136
23951,23951,Virginia,Culpeper,6029,0.2959
23952,23952,Virginia,Culpeper,5481,0.7613
23953,23953,Virginia,Culpeper,5570,0.8445
23954,23954,Virginia,Cumberland,3802,0.6447
23955,23955,Virginia,Dinwiddie,4833,0.5462
23956,23956,Virginia,Dinwiddie,6441,0.5064
23957,23957,Virginia,Dinwiddie,6662,0.413
23958,23958,Virginia,Essex,3612,0.5449
23959,23959,Virginia,Essex,3667,0.8784
